80.4869 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1440, 900]. Using actual size
1250.6431 	EXP 	page: autoDraw = True
1250.6610 	EXP 	page: autoDraw = True
1250.6786 	EXP 	page: autoDraw = True
1250.7265 	EXP 	page: autoDraw = True
1250.7438 	EXP 	page: autoDraw = True
1250.7600 	EXP 	page: autoDraw = True
1250.7760 	EXP 	page: autoDraw = True
1250.7926 	EXP 	page: autoDraw = True
1250.8426 	EXP 	page: autoDraw = True
1250.8592 	EXP 	page: autoDraw = True
1250.8759 	EXP 	page: autoDraw = True
1250.8946 	EXP 	page: autoDraw = True
1250.9596 	EXP 	page: autoDraw = True
1250.9760 	EXP 	page: autoDraw = True
1250.9933 	EXP 	page: autoDraw = True
1251.0108 	EXP 	page: autoDraw = True
1251.0275 	EXP 	page: autoDraw = True
1251.0936 	EXP 	page: autoDraw = True
1251.1114 	EXP 	page: autoDraw = True
1251.1274 	EXP 	page: autoDraw = True
1251.1446 	EXP 	page: autoDraw = True
1251.1926 	EXP 	page: autoDraw = True
1251.2091 	EXP 	page: autoDraw = True
1251.2259 	EXP 	page: autoDraw = True
1251.2418 	EXP 	page: autoDraw = True
1251.2583 	EXP 	page: autoDraw = True
1251.3090 	EXP 	page: autoDraw = True
1251.3255 	EXP 	page: autoDraw = True
1251.3422 	EXP 	page: autoDraw = True
1251.3587 	EXP 	page: autoDraw = True
1251.3755 	EXP 	page: autoDraw = True
1251.4433 	EXP 	page: autoDraw = True
1251.4601 	EXP 	page: autoDraw = True
1251.4766 	EXP 	page: autoDraw = True
1251.4948 	EXP 	page: autoDraw = True
1251.5596 	EXP 	page: autoDraw = True
1251.5602 	DATA 	Mouse: Left button down, pos=(392,439)
1251.5780 	EXP 	page: autoDraw = True
1251.5780 	EXP 	stim5: color = '[0.1  0.1  0.25] (rgb)'
1251.6096 	EXP 	page: autoDraw = True
1251.6597 	EXP 	page: autoDraw = True
1251.6603 	DATA 	Mouse:  Left button up, pos=(392,439)
1251.6764 	EXP 	page: autoDraw = True
1251.6931 	EXP 	page: autoDraw = True
1251.7257 	EXP 	page: autoDraw = True
1251.7937 	EXP 	page: autoDraw = True
1251.8100 	EXP 	page: autoDraw = True
1251.8290 	EXP 	page: autoDraw = True
1251.8461 	EXP 	page: autoDraw = True
1251.8930 	EXP 	page: autoDraw = True
1251.9101 	EXP 	page: autoDraw = True
1251.9267 	EXP 	page: autoDraw = True
1251.9447 	EXP 	page: autoDraw = True
1251.9599 	EXP 	page: autoDraw = True
1252.0093 	EXP 	page: autoDraw = True
1252.0285 	EXP 	page: autoDraw = True
1252.0445 	EXP 	page: autoDraw = True
1252.0632 	EXP 	page: autoDraw = True
1252.1183 	EXP 	page: autoDraw = True
1252.1435 	EXP 	page: autoDraw = True
1252.1611 	EXP 	page: autoDraw = True
1252.1795 	EXP 	page: autoDraw = True
1252.2325 	EXP 	page: autoDraw = True
1252.2597 	EXP 	page: autoDraw = True
1252.2762 	EXP 	page: autoDraw = True
1252.2956 	EXP 	page: autoDraw = True
1252.3598 	EXP 	page: autoDraw = True
1252.3772 	EXP 	page: autoDraw = True
1252.3960 	EXP 	page: autoDraw = True
1252.4614 	EXP 	page: autoDraw = True
1252.4773 	EXP 	page: autoDraw = True
1252.4936 	EXP 	page: autoDraw = True
1252.5260 	EXP 	page: autoDraw = True
1252.5789 	EXP 	page: autoDraw = True
1252.5949 	EXP 	page: autoDraw = True
1252.6114 	EXP 	page: autoDraw = True
1252.6286 	EXP 	page: autoDraw = True
1252.6447 	EXP 	page: autoDraw = True
1252.7099 	EXP 	page: autoDraw = True
1252.7268 	EXP 	page: autoDraw = True
1252.7458 	EXP 	page: autoDraw = True
1252.7628 	EXP 	page: autoDraw = True
1252.8270 	EXP 	page: autoDraw = True
1252.8433 	EXP 	page: autoDraw = True
1252.8608 	EXP 	page: autoDraw = True
1252.8764 	EXP 	page: autoDraw = True
1252.9427 	EXP 	page: autoDraw = True
1252.9436 	DATA 	Mouse: Left button down, pos=(712,110)
1252.9595 	EXP 	page: autoDraw = True
1252.9595 	EXP 	stim7: color = '[0.1  0.1  0.25] (rgb)'
1252.9763 	EXP 	page: autoDraw = True
1252.9950 	EXP 	page: autoDraw = True
1253.0600 	EXP 	page: autoDraw = True
1253.0606 	DATA 	Mouse:  Left button up, pos=(712,110)
1253.0764 	EXP 	page: autoDraw = True
1253.0952 	EXP 	page: autoDraw = True
1253.1129 	EXP 	page: autoDraw = True
1253.1597 	EXP 	page: autoDraw = True
1253.1767 	EXP 	page: autoDraw = True
1253.1932 	EXP 	page: autoDraw = True
1253.2113 	EXP 	page: autoDraw = True
1253.2285 	EXP 	page: autoDraw = True
1253.2762 	EXP 	page: autoDraw = True
1253.2942 	EXP 	page: autoDraw = True
1253.3108 	EXP 	page: autoDraw = True
1253.3289 	EXP 	page: autoDraw = True
1253.3461 	EXP 	page: autoDraw = True
1253.3919 	EXP 	page: autoDraw = True
1253.4090 	EXP 	page: autoDraw = True
1253.4259 	EXP 	page: autoDraw = True
1253.4437 	EXP 	page: autoDraw = True
1253.4601 	EXP 	page: autoDraw = True
1253.5090 	EXP 	page: autoDraw = True
1253.5253 	EXP 	page: autoDraw = True
1253.5424 	EXP 	page: autoDraw = True
1253.5579 	EXP 	page: autoDraw = True
1253.5748 	EXP 	page: autoDraw = True
1253.6254 	EXP 	page: autoDraw = True
1253.6422 	EXP 	page: autoDraw = True
1253.6586 	EXP 	page: autoDraw = True
1253.6755 	EXP 	page: autoDraw = True
1253.6937 	EXP 	page: autoDraw = True
1253.7599 	EXP 	page: autoDraw = True
1253.7768 	EXP 	page: autoDraw = True
1253.7941 	EXP 	page: autoDraw = True
1253.8120 	EXP 	page: autoDraw = True
1253.8761 	EXP 	page: autoDraw = True
1253.8927 	EXP 	page: autoDraw = True
1253.8943 	DATA 	Mouse: Left button down, pos=(470,678)
1253.9121 	EXP 	page: autoDraw = True
1253.9121 	EXP 	stim4: color = '[0.1  0.1  0.25] (rgb)'
1253.9121 	EXP 	stim1: autoDraw = False
1253.9121 	EXP 	stim2: autoDraw = False
1253.9121 	EXP 	stim3: autoDraw = False
1253.9121 	EXP 	stim4: autoDraw = False
1253.9121 	EXP 	stim5: autoDraw = False
1253.9121 	EXP 	stim6: autoDraw = False
1253.9121 	EXP 	stim7: autoDraw = False
1253.9121 	EXP 	stim8: autoDraw = False
1253.9121 	EXP 	ref: autoDraw = False
1254.2652 	EXP 	New trial (rep=0, index=41): OrderedDict([('ref', 'frog'), ('stim1', 'dog'), ('stim2', 'snail'), ('stim3', 'cow'), ('stim4', 'hog'), ('stim5', 'tiger'), ('stim6', 'owl'), ('stim7', 'snake'), ('stim8', 'cat')])
1254.2913 	DATA 	Mouse:  Left button up, pos=(470,678)
1254.3102 	EXP 	stim1: text = 'dog'
1254.3102 	EXP 	stim2: text = 'snail'
1254.3102 	EXP 	stim3: text = 'cow'
1254.3102 	EXP 	stim4: text = 'hog'
1254.3102 	EXP 	stim5: text = 'tiger'
1254.3102 	EXP 	stim6: text = 'owl'
1254.3102 	EXP 	stim7: text = 'snake'
1254.3102 	EXP 	stim8: text = 'cat'
1254.3102 	EXP 	ref: text = 'frog'
1254.3102 	EXP 	page: text = '42'
1254.3102 	EXP 	stim1: color = 'white (named)'
1254.3102 	EXP 	stim2: color = 'white (named)'
1254.3102 	EXP 	stim3: color = 'white (named)'
1254.3102 	EXP 	stim4: color = 'white (named)'
1254.3102 	EXP 	stim5: color = 'white (named)'
1254.3102 	EXP 	stim6: color = 'white (named)'
1254.3102 	EXP 	stim7: color = 'white (named)'
1254.3102 	EXP 	stim8: color = 'white (named)'
1254.3102 	EXP 	page: autoDraw = True
1254.3102 	EXP 	stim1: autoDraw = True
1254.3102 	EXP 	stim2: autoDraw = True
1254.3102 	EXP 	stim3: autoDraw = True
1254.3102 	EXP 	stim4: autoDraw = True
1254.3102 	EXP 	stim5: autoDraw = True
1254.3102 	EXP 	stim6: autoDraw = True
1254.3102 	EXP 	stim7: autoDraw = True
1254.3102 	EXP 	stim8: autoDraw = True
1254.3102 	EXP 	ref: autoDraw = True
1254.3296 	EXP 	page: autoDraw = True
1254.3610 	EXP 	page: autoDraw = True
1254.4101 	EXP 	page: autoDraw = True
1254.4272 	EXP 	page: autoDraw = True
1254.4431 	EXP 	page: autoDraw = True
1254.4596 	EXP 	page: autoDraw = True
1254.4754 	EXP 	page: autoDraw = True
1254.5436 	EXP 	page: autoDraw = True
1254.5599 	EXP 	page: autoDraw = True
1254.5778 	EXP 	page: autoDraw = True
1254.5943 	EXP 	page: autoDraw = True
1254.6599 	EXP 	page: autoDraw = True
1254.6764 	EXP 	page: autoDraw = True
1254.6938 	EXP 	page: autoDraw = True
1254.7576 	EXP 	page: autoDraw = True
1254.7759 	EXP 	page: autoDraw = True
1254.7928 	EXP 	page: autoDraw = True
1254.8102 	EXP 	page: autoDraw = True
1254.8280 	EXP 	page: autoDraw = True
1254.8932 	EXP 	page: autoDraw = True
1254.9105 	EXP 	page: autoDraw = True
1254.9276 	EXP 	page: autoDraw = True
1254.9449 	EXP 	page: autoDraw = True
1255.0101 	EXP 	page: autoDraw = True
1255.0283 	EXP 	page: autoDraw = True
1255.0451 	EXP 	page: autoDraw = True
1255.0626 	EXP 	page: autoDraw = True
1255.1110 	EXP 	page: autoDraw = True
1255.1273 	EXP 	page: autoDraw = True
1255.1439 	EXP 	page: autoDraw = True
1255.1610 	EXP 	page: autoDraw = True
1255.1771 	EXP 	page: autoDraw = True
1255.2438 	EXP 	page: autoDraw = True
1255.2601 	EXP 	page: autoDraw = True
1255.2764 	EXP 	page: autoDraw = True
1255.2949 	EXP 	page: autoDraw = True
1255.3595 	EXP 	page: autoDraw = True
1255.3761 	EXP 	page: autoDraw = True
1255.3940 	EXP 	page: autoDraw = True
1255.4124 	EXP 	page: autoDraw = True
1255.4595 	EXP 	page: autoDraw = True
1255.4766 	EXP 	page: autoDraw = True
1255.4937 	EXP 	page: autoDraw = True
1255.5128 	EXP 	page: autoDraw = True
1255.5291 	EXP 	page: autoDraw = True
1255.5761 	EXP 	page: autoDraw = True
1255.5934 	EXP 	page: autoDraw = True
1255.6107 	EXP 	page: autoDraw = True
1255.6294 	EXP 	page: autoDraw = True
1255.6892 	EXP 	page: autoDraw = True
1255.7095 	EXP 	page: autoDraw = True
1255.7276 	EXP 	page: autoDraw = True
1255.7466 	EXP 	page: autoDraw = True
1255.8013 	EXP 	page: autoDraw = True
1255.8263 	EXP 	page: autoDraw = True
1255.8437 	EXP 	page: autoDraw = True
1255.8625 	EXP 	page: autoDraw = True
1255.8795 	EXP 	page: autoDraw = True
1255.9264 	EXP 	page: autoDraw = True
1255.9430 	EXP 	page: autoDraw = True
1255.9599 	EXP 	page: autoDraw = True
1255.9772 	EXP 	page: autoDraw = True
1255.9934 	EXP 	page: autoDraw = True
1256.0103 	EXP 	page: autoDraw = True
1256.0529 	EXP 	page: autoDraw = True
1256.0762 	EXP 	page: autoDraw = True
1256.0946 	EXP 	page: autoDraw = True
1256.1123 	EXP 	page: autoDraw = True
1256.1655 	EXP 	page: autoDraw = True
1256.1929 	EXP 	page: autoDraw = True
1256.2116 	EXP 	page: autoDraw = True
1256.2788 	EXP 	page: autoDraw = True
1256.2954 	EXP 	page: autoDraw = True
1256.3115 	EXP 	page: autoDraw = True
1256.3275 	EXP 	page: autoDraw = True
1256.3441 	EXP 	page: autoDraw = True
1256.4092 	EXP 	page: autoDraw = True
1256.4261 	EXP 	page: autoDraw = True
1256.4421 	EXP 	page: autoDraw = True
1256.4581 	EXP 	page: autoDraw = True
1256.5260 	EXP 	page: autoDraw = True
1256.5431 	EXP 	page: autoDraw = True
1256.5602 	EXP 	page: autoDraw = True
1256.5788 	EXP 	page: autoDraw = True
1256.6264 	EXP 	page: autoDraw = True
1256.6429 	EXP 	page: autoDraw = True
1256.6592 	EXP 	page: autoDraw = True
1256.6753 	EXP 	page: autoDraw = True
1256.6930 	EXP 	page: autoDraw = True
1256.7599 	EXP 	page: autoDraw = True
1256.7762 	EXP 	page: autoDraw = True
1256.7929 	EXP 	page: autoDraw = True
1256.8114 	EXP 	page: autoDraw = True
1256.8590 	EXP 	page: autoDraw = True
1256.8756 	EXP 	page: autoDraw = True
1256.8929 	EXP 	page: autoDraw = True
1256.9261 	EXP 	page: autoDraw = True
1256.9762 	EXP 	page: autoDraw = True
1256.9943 	EXP 	page: autoDraw = True
1257.0113 	EXP 	page: autoDraw = True
1257.0283 	EXP 	page: autoDraw = True
1257.0871 	EXP 	page: autoDraw = True
1257.1098 	EXP 	page: autoDraw = True
1257.1268 	EXP 	page: autoDraw = True
1257.1457 	EXP 	page: autoDraw = True
1257.1625 	EXP 	page: autoDraw = True
1257.2096 	EXP 	page: autoDraw = True
1257.2266 	EXP 	page: autoDraw = True
1257.2435 	EXP 	page: autoDraw = True
1257.2603 	EXP 	page: autoDraw = True
1257.2757 	EXP 	page: autoDraw = True
1257.3222 	EXP 	page: autoDraw = True
1257.3427 	EXP 	page: autoDraw = True
1257.3598 	EXP 	page: autoDraw = True
1257.3777 	EXP 	page: autoDraw = True
1257.3948 	EXP 	page: autoDraw = True
1257.4423 	EXP 	page: autoDraw = True
1257.4595 	EXP 	page: autoDraw = True
1257.4761 	EXP 	page: autoDraw = True
1257.4938 	EXP 	page: autoDraw = True
1257.5126 	EXP 	page: autoDraw = True
1257.5595 	EXP 	page: autoDraw = True
1257.5763 	EXP 	page: autoDraw = True
1257.5929 	EXP 	page: autoDraw = True
1257.6095 	EXP 	page: autoDraw = True
1257.6278 	EXP 	page: autoDraw = True
1257.6760 	EXP 	page: autoDraw = True
1257.6936 	EXP 	page: autoDraw = True
1257.7117 	EXP 	page: autoDraw = True
1257.7298 	EXP 	page: autoDraw = True
1257.7840 	EXP 	page: autoDraw = True
1257.8094 	EXP 	page: autoDraw = True
1257.8289 	EXP 	page: autoDraw = True
1257.8457 	EXP 	page: autoDraw = True
1257.8623 	EXP 	page: autoDraw = True
1257.9095 	EXP 	page: autoDraw = True
1257.9267 	EXP 	page: autoDraw = True
1257.9431 	EXP 	page: autoDraw = True
1257.9588 	EXP 	page: autoDraw = True
1257.9763 	EXP 	page: autoDraw = True
1258.0262 	EXP 	page: autoDraw = True
1258.0428 	EXP 	page: autoDraw = True
1258.0598 	EXP 	page: autoDraw = True
1258.0771 	EXP 	page: autoDraw = True
1258.0955 	EXP 	page: autoDraw = True
1258.1597 	EXP 	page: autoDraw = True
1258.1765 	EXP 	page: autoDraw = True
1258.1965 	EXP 	page: autoDraw = True
1258.2543 	EXP 	page: autoDraw = True
1258.2760 	EXP 	page: autoDraw = True
1258.2948 	EXP 	page: autoDraw = True
1258.3118 	EXP 	page: autoDraw = True
1258.3290 	EXP 	page: autoDraw = True
1258.3763 	EXP 	page: autoDraw = True
1258.3938 	EXP 	page: autoDraw = True
1258.4106 	EXP 	page: autoDraw = True
1258.4279 	EXP 	page: autoDraw = True
1258.4441 	EXP 	page: autoDraw = True
1258.4925 	EXP 	page: autoDraw = True
1258.5101 	EXP 	page: autoDraw = True
1258.5269 	EXP 	page: autoDraw = True
1258.5456 	EXP 	page: autoDraw = True
1258.5625 	EXP 	page: autoDraw = True
1258.6090 	EXP 	page: autoDraw = True
1258.6262 	EXP 	page: autoDraw = True
1258.6436 	EXP 	page: autoDraw = True
1258.6623 	EXP 	page: autoDraw = True
1258.6789 	EXP 	page: autoDraw = True
1258.7257 	EXP 	page: autoDraw = True
1258.7420 	EXP 	page: autoDraw = True
1258.7586 	EXP 	page: autoDraw = True
1258.7757 	EXP 	page: autoDraw = True
1258.7949 	EXP 	page: autoDraw = True
1258.8427 	EXP 	page: autoDraw = True
1258.8597 	EXP 	page: autoDraw = True
1258.8766 	EXP 	page: autoDraw = True
1258.8949 	EXP 	page: autoDraw = True
1258.9545 	EXP 	page: autoDraw = True
1258.9759 	EXP 	page: autoDraw = True
1258.9926 	EXP 	page: autoDraw = True
1259.0109 	EXP 	page: autoDraw = True
1259.0296 	EXP 	page: autoDraw = True
1259.0762 	EXP 	page: autoDraw = True
1259.0934 	EXP 	page: autoDraw = True
1259.1117 	EXP 	page: autoDraw = True
1259.1297 	EXP 	page: autoDraw = True
1259.1874 	EXP 	page: autoDraw = True
1259.2095 	EXP 	page: autoDraw = True
1259.2283 	EXP 	page: autoDraw = True
1259.2452 	EXP 	page: autoDraw = True
1259.2992 	EXP 	page: autoDraw = True
1259.3265 	EXP 	page: autoDraw = True
1259.3459 	EXP 	page: autoDraw = True
1259.3763 	EXP 	page: autoDraw = True
1259.4265 	EXP 	page: autoDraw = True
1259.4436 	EXP 	page: autoDraw = True
1259.4598 	EXP 	page: autoDraw = True
1259.4759 	EXP 	page: autoDraw = True
1259.4930 	EXP 	page: autoDraw = True
1259.5424 	EXP 	page: autoDraw = True
1259.5592 	EXP 	page: autoDraw = True
1259.5762 	EXP 	page: autoDraw = True
1259.5931 	EXP 	page: autoDraw = True
1259.5943 	DATA 	Mouse: Left button down, pos=(957,696)
1259.6547 	EXP 	page: autoDraw = True
1259.6547 	EXP 	stim2: color = '[0.1  0.1  0.25] (rgb)'
1259.6761 	EXP 	page: autoDraw = True
1259.6938 	EXP 	page: autoDraw = True
1259.7267 	EXP 	page: autoDraw = True
1259.7762 	EXP 	page: autoDraw = True
1259.7934 	EXP 	page: autoDraw = True
1259.7942 	DATA 	Mouse:  Left button up, pos=(957,696)
1259.8102 	EXP 	page: autoDraw = True
1259.8285 	EXP 	page: autoDraw = True
1259.8440 	EXP 	page: autoDraw = True
1259.8924 	EXP 	page: autoDraw = True
1259.9093 	EXP 	page: autoDraw = True
1259.9262 	EXP 	page: autoDraw = True
1259.9445 	EXP 	page: autoDraw = True
1259.9603 	EXP 	page: autoDraw = True
1260.0089 	EXP 	page: autoDraw = True
1260.0258 	EXP 	page: autoDraw = True
1260.0426 	EXP 	page: autoDraw = True
1260.0614 	EXP 	page: autoDraw = True
1260.0785 	EXP 	page: autoDraw = True
1260.1434 	EXP 	page: autoDraw = True
1260.1613 	EXP 	page: autoDraw = True
1260.1801 	EXP 	page: autoDraw = True
1260.1964 	EXP 	page: autoDraw = True
1260.2428 	EXP 	page: autoDraw = True
1260.2598 	EXP 	page: autoDraw = True
1260.2760 	EXP 	page: autoDraw = True
1260.2946 	EXP 	page: autoDraw = True
1260.3118 	EXP 	page: autoDraw = True
1260.3595 	EXP 	page: autoDraw = True
1260.3761 	EXP 	page: autoDraw = True
1260.3926 	EXP 	page: autoDraw = True
1260.4091 	EXP 	page: autoDraw = True
1260.4270 	EXP 	page: autoDraw = True
1260.4757 	EXP 	page: autoDraw = True
1260.4928 	EXP 	page: autoDraw = True
1260.5100 	EXP 	page: autoDraw = True
1260.5285 	EXP 	page: autoDraw = True
1260.5879 	EXP 	page: autoDraw = True
1260.6095 	EXP 	page: autoDraw = True
1260.6287 	EXP 	page: autoDraw = True
1260.6454 	EXP 	page: autoDraw = True
1260.6986 	EXP 	page: autoDraw = True
1260.7266 	EXP 	page: autoDraw = True
1260.7455 	EXP 	page: autoDraw = True
1260.8123 	EXP 	page: autoDraw = True
1260.8284 	EXP 	page: autoDraw = True
1260.8446 	EXP 	page: autoDraw = True
1260.8624 	EXP 	page: autoDraw = True
1260.8781 	EXP 	page: autoDraw = True
1260.9432 	EXP 	page: autoDraw = True
1260.9599 	EXP 	page: autoDraw = True
1260.9779 	EXP 	page: autoDraw = True
1260.9951 	EXP 	page: autoDraw = True
1261.0599 	EXP 	page: autoDraw = True
1261.0780 	EXP 	page: autoDraw = True
1261.0954 	EXP 	page: autoDraw = True
1261.1115 	EXP 	page: autoDraw = True
1261.1759 	EXP 	page: autoDraw = True
1261.1920 	EXP 	page: autoDraw = True
1261.2103 	EXP 	page: autoDraw = True
1261.2301 	EXP 	page: autoDraw = True
1261.2932 	EXP 	page: autoDraw = True
1261.3107 	EXP 	page: autoDraw = True
1261.3288 	EXP 	page: autoDraw = True
1261.3942 	EXP 	page: autoDraw = True
1261.4107 	EXP 	page: autoDraw = True
1261.4274 	EXP 	page: autoDraw = True
1261.4430 	EXP 	page: autoDraw = True
1261.4606 	EXP 	page: autoDraw = True
1261.5267 	EXP 	page: autoDraw = True
1261.5437 	EXP 	page: autoDraw = True
1261.5602 	EXP 	page: autoDraw = True
1261.5776 	EXP 	page: autoDraw = True
1261.6425 	EXP 	page: autoDraw = True
1261.6585 	EXP 	page: autoDraw = True
1261.6754 	EXP 	page: autoDraw = True
1261.6937 	EXP 	page: autoDraw = True
1261.7599 	EXP 	page: autoDraw = True
1261.7765 	EXP 	page: autoDraw = True
1261.7963 	EXP 	page: autoDraw = True
1261.8543 	EXP 	page: autoDraw = True
1261.8761 	EXP 	page: autoDraw = True
1261.8939 	EXP 	page: autoDraw = True
1261.9263 	EXP 	page: autoDraw = True
1261.9761 	EXP 	page: autoDraw = True
1261.9934 	EXP 	page: autoDraw = True
1262.0100 	EXP 	page: autoDraw = True
1262.0287 	EXP 	page: autoDraw = True
1262.0447 	EXP 	page: autoDraw = True
1262.0927 	EXP 	page: autoDraw = True
1262.1093 	EXP 	page: autoDraw = True
1262.1256 	EXP 	page: autoDraw = True
1262.1447 	EXP 	page: autoDraw = True
1262.1624 	EXP 	page: autoDraw = True
1262.2088 	EXP 	page: autoDraw = True
1262.2256 	EXP 	page: autoDraw = True
1262.2432 	EXP 	page: autoDraw = True
1262.2627 	EXP 	page: autoDraw = True
1262.2798 	EXP 	page: autoDraw = True
1262.3432 	EXP 	page: autoDraw = True
1262.3600 	EXP 	page: autoDraw = True
1262.3777 	EXP 	page: autoDraw = True
1262.3949 	EXP 	page: autoDraw = True
1262.4429 	EXP 	page: autoDraw = True
1262.4600 	EXP 	page: autoDraw = True
1262.4763 	EXP 	page: autoDraw = True
1262.4946 	EXP 	page: autoDraw = True
1262.5572 	EXP 	page: autoDraw = True
1262.5757 	EXP 	page: autoDraw = True
1262.5928 	EXP 	page: autoDraw = True
1262.6109 	EXP 	page: autoDraw = True
1262.6292 	EXP 	page: autoDraw = True
1262.6755 	EXP 	page: autoDraw = True
1262.6926 	EXP 	page: autoDraw = True
1262.7106 	EXP 	page: autoDraw = True
1262.7292 	EXP 	page: autoDraw = True
1262.7851 	EXP 	page: autoDraw = True
1262.8095 	EXP 	page: autoDraw = True
1262.8276 	EXP 	page: autoDraw = True
1262.8447 	EXP 	page: autoDraw = True
1262.8973 	EXP 	page: autoDraw = True
1262.9263 	EXP 	page: autoDraw = True
1262.9457 	EXP 	page: autoDraw = True
1262.9624 	EXP 	page: autoDraw = True
1263.0265 	EXP 	page: autoDraw = True
1263.0431 	EXP 	page: autoDraw = True
1263.0599 	EXP 	page: autoDraw = True
1263.0754 	EXP 	page: autoDraw = True
1263.1276 	EXP 	page: autoDraw = True
1263.1434 	EXP 	page: autoDraw = True
1263.1604 	EXP 	page: autoDraw = True
1263.1757 	EXP 	page: autoDraw = True
1263.1917 	EXP 	page: autoDraw = True
1263.1927 	DATA 	Mouse: Left button down, pos=(737,104)
1263.2432 	EXP 	page: autoDraw = True
1263.2432 	EXP 	stim7: color = '[0.1  0.1  0.25] (rgb)'
1263.2590 	EXP 	page: autoDraw = True
1263.2753 	EXP 	page: autoDraw = True
1263.2935 	EXP 	page: autoDraw = True
1263.2949 	DATA 	Mouse:  Left button up, pos=(737,104)
1263.3620 	EXP 	page: autoDraw = True
1263.3780 	EXP 	page: autoDraw = True
1263.3938 	EXP 	page: autoDraw = True
1263.4121 	EXP 	page: autoDraw = True
1263.4718 	EXP 	page: autoDraw = True
1263.4931 	EXP 	page: autoDraw = True
1263.5103 	EXP 	page: autoDraw = True
1263.5285 	EXP 	page: autoDraw = True
1263.5894 	EXP 	page: autoDraw = True
1263.6094 	EXP 	page: autoDraw = True
1263.6271 	EXP 	page: autoDraw = True
1263.6433 	EXP 	page: autoDraw = True
1263.6619 	EXP 	page: autoDraw = True
1263.7095 	EXP 	page: autoDraw = True
1263.7268 	EXP 	page: autoDraw = True
1263.7439 	EXP 	page: autoDraw = True
1263.7601 	EXP 	page: autoDraw = True
1263.7778 	EXP 	page: autoDraw = True
1263.8259 	EXP 	page: autoDraw = True
1263.8429 	EXP 	page: autoDraw = True
1263.8600 	EXP 	page: autoDraw = True
1263.8766 	EXP 	page: autoDraw = True
1263.8940 	EXP 	page: autoDraw = True
1263.9600 	EXP 	page: autoDraw = True
1263.9768 	EXP 	page: autoDraw = True
1263.9937 	EXP 	page: autoDraw = True
1264.0112 	EXP 	page: autoDraw = True
1264.0588 	EXP 	page: autoDraw = True
1264.0753 	EXP 	page: autoDraw = True
1264.0919 	EXP 	page: autoDraw = True
1264.1099 	EXP 	page: autoDraw = True
1264.1273 	EXP 	page: autoDraw = True
1264.1934 	EXP 	page: autoDraw = True
1264.2119 	EXP 	page: autoDraw = True
1264.2430 	EXP 	page: autoDraw = True
1264.3097 	EXP 	page: autoDraw = True
1264.3270 	EXP 	page: autoDraw = True
1264.3444 	EXP 	page: autoDraw = True
1264.3613 	EXP 	page: autoDraw = True
1264.4266 	EXP 	page: autoDraw = True
1264.4433 	EXP 	page: autoDraw = True
1264.4628 	EXP 	page: autoDraw = True
1264.4786 	EXP 	page: autoDraw = True
1264.5430 	EXP 	page: autoDraw = True
1264.5596 	EXP 	page: autoDraw = True
1264.5765 	EXP 	page: autoDraw = True
1264.5956 	EXP 	page: autoDraw = True
1264.6421 	EXP 	page: autoDraw = True
1264.6584 	EXP 	page: autoDraw = True
1264.6757 	EXP 	page: autoDraw = True
1264.6945 	EXP 	page: autoDraw = True
1264.7115 	EXP 	page: autoDraw = True
1264.7595 	EXP 	page: autoDraw = True
1264.7762 	EXP 	page: autoDraw = True
1264.7931 	EXP 	page: autoDraw = True
1264.8125 	EXP 	page: autoDraw = True
1264.8662 	EXP 	page: autoDraw = True
1264.8930 	EXP 	page: autoDraw = True
1264.9112 	EXP 	page: autoDraw = True
1264.9290 	EXP 	page: autoDraw = True
1264.9851 	EXP 	page: autoDraw = True
1265.0094 	EXP 	page: autoDraw = True
1265.0272 	EXP 	page: autoDraw = True
1265.0442 	EXP 	page: autoDraw = True
1265.0642 	EXP 	page: autoDraw = True
1265.1089 	EXP 	page: autoDraw = True
1265.1259 	EXP 	page: autoDraw = True
1265.1431 	EXP 	page: autoDraw = True
1265.1603 	EXP 	page: autoDraw = True
1265.1766 	EXP 	page: autoDraw = True
1265.2432 	EXP 	page: autoDraw = True
1265.2597 	EXP 	page: autoDraw = True
1265.2772 	EXP 	page: autoDraw = True
1265.2943 	EXP 	page: autoDraw = True
1265.3596 	EXP 	page: autoDraw = True
1265.3770 	EXP 	page: autoDraw = True
1265.3933 	EXP 	page: autoDraw = True
1265.4114 	EXP 	page: autoDraw = True
1265.4272 	EXP 	page: autoDraw = True
1265.4757 	EXP 	page: autoDraw = True
1265.4934 	EXP 	page: autoDraw = True
1265.5122 	EXP 	page: autoDraw = True
1265.5430 	EXP 	page: autoDraw = True
1265.6098 	EXP 	page: autoDraw = True
1265.6272 	EXP 	page: autoDraw = True
1265.6433 	EXP 	page: autoDraw = True
1265.6609 	EXP 	page: autoDraw = True
1265.7261 	EXP 	page: autoDraw = True
1265.7430 	EXP 	page: autoDraw = True
1265.7605 	EXP 	page: autoDraw = True
1265.7768 	EXP 	page: autoDraw = True
1265.8432 	EXP 	page: autoDraw = True
1265.8601 	EXP 	page: autoDraw = True
1265.8766 	EXP 	page: autoDraw = True
1265.8948 	EXP 	page: autoDraw = True
1265.9590 	EXP 	page: autoDraw = True
1265.9755 	EXP 	page: autoDraw = True
1265.9926 	EXP 	page: autoDraw = True
1266.0109 	EXP 	page: autoDraw = True
1266.0760 	EXP 	page: autoDraw = True
