29.2596 	WARNING 	User requested fullscreen with size [800 600], but screen is actually [1440, 900]. Using actual size
1635.0570 	EXP 	page: autoDraw = True
1635.0735 	EXP 	page: autoDraw = True
1635.1244 	EXP 	page: autoDraw = True
1635.1411 	EXP 	page: autoDraw = True
1635.1574 	EXP 	page: autoDraw = True
1635.1743 	EXP 	page: autoDraw = True
1635.1908 	EXP 	page: autoDraw = True
1635.2411 	EXP 	page: autoDraw = True
1635.2582 	EXP 	page: autoDraw = True
1635.2754 	EXP 	page: autoDraw = True
1635.2930 	EXP 	page: autoDraw = True
1635.3099 	EXP 	page: autoDraw = True
1635.3578 	EXP 	page: autoDraw = True
1635.3746 	EXP 	page: autoDraw = True
1635.3919 	EXP 	page: autoDraw = True
1635.3930 	DATA 	Mouse: Left button down, pos=(725,103)
1635.4104 	EXP 	page: autoDraw = True
1635.4104 	EXP 	stim7: color = '[0.1  0.1  0.25] (rgb)'
1635.4104 	EXP 	stim1: autoDraw = False
1635.4104 	EXP 	stim2: autoDraw = False
1635.4104 	EXP 	stim3: autoDraw = False
1635.4104 	EXP 	stim4: autoDraw = False
1635.4104 	EXP 	stim5: autoDraw = False
1635.4104 	EXP 	stim6: autoDraw = False
1635.4104 	EXP 	stim7: autoDraw = False
1635.4104 	EXP 	stim8: autoDraw = False
1635.4104 	EXP 	ref: autoDraw = False
1635.7628 	EXP 	New trial (rep=0, index=68): OrderedDict([('ref', 'elephant'), ('stim1', 'goldfish'), ('stim2', 'cow'), ('stim3', 'spider'), ('stim4', 'horse'), ('stim5', 'snake'), ('stim6', 'duck'), ('stim7', 'pigeon'), ('stim8', 'fox')])
1635.7913 	DATA 	Mouse:  Left button up, pos=(725,103)
1635.8100 	EXP 	stim1: text = 'goldfish'
1635.8100 	EXP 	stim2: text = 'cow'
1635.8100 	EXP 	stim3: text = 'spider'
1635.8100 	EXP 	stim4: text = 'horse'
1635.8100 	EXP 	stim5: text = 'snake'
1635.8100 	EXP 	stim6: text = 'duck'
1635.8100 	EXP 	stim7: text = 'pigeon'
1635.8100 	EXP 	stim8: text = 'fox'
1635.8100 	EXP 	ref: text = 'elephant'
1635.8100 	EXP 	page: text = '69'
1635.8100 	EXP 	stim1: color = 'white (named)'
1635.8100 	EXP 	stim2: color = 'white (named)'
1635.8100 	EXP 	stim3: color = 'white (named)'
1635.8100 	EXP 	stim4: color = 'white (named)'
1635.8100 	EXP 	stim5: color = 'white (named)'
1635.8100 	EXP 	stim6: color = 'white (named)'
1635.8100 	EXP 	stim7: color = 'white (named)'
1635.8100 	EXP 	stim8: color = 'white (named)'
1635.8100 	EXP 	page: autoDraw = True
1635.8100 	EXP 	stim1: autoDraw = True
1635.8100 	EXP 	stim2: autoDraw = True
1635.8100 	EXP 	stim3: autoDraw = True
1635.8100 	EXP 	stim4: autoDraw = True
1635.8100 	EXP 	stim5: autoDraw = True
1635.8100 	EXP 	stim6: autoDraw = True
1635.8100 	EXP 	stim7: autoDraw = True
1635.8100 	EXP 	stim8: autoDraw = True
1635.8100 	EXP 	ref: autoDraw = True
1635.8270 	EXP 	page: autoDraw = True
1635.8600 	EXP 	page: autoDraw = True
1635.9087 	EXP 	page: autoDraw = True
1635.9250 	EXP 	page: autoDraw = True
1635.9417 	EXP 	page: autoDraw = True
1635.9583 	EXP 	page: autoDraw = True
1635.9742 	EXP 	page: autoDraw = True
1636.0251 	EXP 	page: autoDraw = True
1636.0423 	EXP 	page: autoDraw = True
1636.0589 	EXP 	page: autoDraw = True
1636.0769 	EXP 	page: autoDraw = True
1636.0935 	EXP 	page: autoDraw = True
1636.1412 	EXP 	page: autoDraw = True
1636.1584 	EXP 	page: autoDraw = True
1636.1749 	EXP 	page: autoDraw = True
1636.1930 	EXP 	page: autoDraw = True
1636.2569 	EXP 	page: autoDraw = True
1636.2747 	EXP 	page: autoDraw = True
1636.2916 	EXP 	page: autoDraw = True
1636.3086 	EXP 	page: autoDraw = True
1636.3254 	EXP 	page: autoDraw = True
1636.3920 	EXP 	page: autoDraw = True
1636.4097 	EXP 	page: autoDraw = True
1636.4259 	EXP 	page: autoDraw = True
1636.4439 	EXP 	page: autoDraw = True
1636.5082 	EXP 	page: autoDraw = True
1636.5254 	EXP 	page: autoDraw = True
1636.5425 	EXP 	page: autoDraw = True
1636.5606 	EXP 	page: autoDraw = True
1636.6077 	EXP 	page: autoDraw = True
1636.6250 	EXP 	page: autoDraw = True
1636.6418 	EXP 	page: autoDraw = True
1636.6573 	EXP 	page: autoDraw = True
1636.6737 	EXP 	page: autoDraw = True
1636.7241 	EXP 	page: autoDraw = True
1636.7407 	EXP 	page: autoDraw = True
1636.7575 	EXP 	page: autoDraw = True
1636.7741 	EXP 	page: autoDraw = True
1636.7913 	EXP 	page: autoDraw = True
1636.8590 	EXP 	page: autoDraw = True
1636.8761 	EXP 	page: autoDraw = True
1636.8944 	EXP 	page: autoDraw = True
1636.9112 	EXP 	page: autoDraw = True
1636.9766 	EXP 	page: autoDraw = True
1636.9924 	EXP 	page: autoDraw = True
1637.0098 	EXP 	page: autoDraw = True
1637.0274 	EXP 	page: autoDraw = True
1637.0917 	EXP 	page: autoDraw = True
1637.1072 	EXP 	page: autoDraw = True
1637.1247 	EXP 	page: autoDraw = True
1637.1409 	EXP 	page: autoDraw = True
1637.1910 	EXP 	page: autoDraw = True
1637.2073 	EXP 	page: autoDraw = True
1637.2239 	EXP 	page: autoDraw = True
1637.2417 	EXP 	page: autoDraw = True
1637.2581 	EXP 	page: autoDraw = True
1637.3081 	EXP 	page: autoDraw = True
1637.3257 	EXP 	page: autoDraw = True
1637.3422 	EXP 	page: autoDraw = True
1637.3612 	EXP 	page: autoDraw = True
1637.3778 	EXP 	page: autoDraw = True
1637.4419 	EXP 	page: autoDraw = True
1637.4583 	EXP 	page: autoDraw = True
1637.4762 	EXP 	page: autoDraw = True
1637.4922 	EXP 	page: autoDraw = True
1637.5583 	EXP 	page: autoDraw = True
1637.5740 	EXP 	page: autoDraw = True
1637.5907 	EXP 	page: autoDraw = True
1637.6078 	EXP 	page: autoDraw = True
1637.6582 	EXP 	page: autoDraw = True
1637.6749 	EXP 	page: autoDraw = True
1637.6914 	EXP 	page: autoDraw = True
1637.7076 	EXP 	page: autoDraw = True
1637.7252 	EXP 	page: autoDraw = True
1637.7918 	EXP 	page: autoDraw = True
1637.8089 	EXP 	page: autoDraw = True
1637.8279 	EXP 	page: autoDraw = True
1637.8869 	EXP 	page: autoDraw = True
1637.9083 	EXP 	page: autoDraw = True
1637.9260 	EXP 	page: autoDraw = True
1637.9441 	EXP 	page: autoDraw = True
1637.9966 	EXP 	page: autoDraw = True
1638.0248 	EXP 	page: autoDraw = True
1638.0450 	EXP 	page: autoDraw = True
1638.0617 	EXP 	page: autoDraw = True
1638.1253 	EXP 	page: autoDraw = True
1638.1415 	EXP 	page: autoDraw = True
1638.1586 	EXP 	page: autoDraw = True
1638.1741 	EXP 	page: autoDraw = True
1638.2418 	EXP 	page: autoDraw = True
1638.2578 	EXP 	page: autoDraw = True
1638.2763 	EXP 	page: autoDraw = True
1638.2916 	EXP 	page: autoDraw = True
1638.3410 	EXP 	page: autoDraw = True
1638.3576 	EXP 	page: autoDraw = True
1638.3740 	EXP 	page: autoDraw = True
1638.3911 	EXP 	page: autoDraw = True
1638.4097 	EXP 	page: autoDraw = True
1638.4577 	EXP 	page: autoDraw = True
1638.4740 	EXP 	page: autoDraw = True
1638.4905 	EXP 	page: autoDraw = True
1638.5080 	EXP 	page: autoDraw = True
1638.5262 	EXP 	page: autoDraw = True
1638.5921 	EXP 	page: autoDraw = True
1638.6104 	EXP 	page: autoDraw = True
1638.6418 	EXP 	page: autoDraw = True
1638.7081 	EXP 	page: autoDraw = True
1638.7265 	EXP 	page: autoDraw = True
1638.7445 	EXP 	page: autoDraw = True
1638.7748 	EXP 	page: autoDraw = True
1638.8249 	EXP 	page: autoDraw = True
1638.8420 	EXP 	page: autoDraw = True
1638.8587 	EXP 	page: autoDraw = True
1638.8748 	EXP 	page: autoDraw = True
1638.8924 	EXP 	page: autoDraw = True
1638.9405 	EXP 	page: autoDraw = True
1638.9575 	EXP 	page: autoDraw = True
1638.9740 	EXP 	page: autoDraw = True
1638.9913 	EXP 	page: autoDraw = True
1639.0082 	EXP 	page: autoDraw = True
1639.0577 	EXP 	page: autoDraw = True
1639.0745 	EXP 	page: autoDraw = True
1639.0915 	EXP 	page: autoDraw = True
1639.1092 	EXP 	page: autoDraw = True
1639.1281 	EXP 	page: autoDraw = True
1639.1919 	EXP 	page: autoDraw = True
1639.2094 	EXP 	page: autoDraw = True
1639.2284 	EXP 	page: autoDraw = True
1639.2906 	EXP 	page: autoDraw = True
1639.3079 	EXP 	page: autoDraw = True
1639.3252 	EXP 	page: autoDraw = True
1639.3412 	EXP 	page: autoDraw = True
1639.3588 	EXP 	page: autoDraw = True
1639.4253 	EXP 	page: autoDraw = True
1639.4421 	EXP 	page: autoDraw = True
1639.4590 	EXP 	page: autoDraw = True
1639.4763 	EXP 	page: autoDraw = True
1639.5244 	EXP 	page: autoDraw = True
1639.5410 	EXP 	page: autoDraw = True
1639.5574 	EXP 	page: autoDraw = True
1639.5744 	EXP 	page: autoDraw = True
1639.5912 	EXP 	page: autoDraw = True
1639.6408 	EXP 	page: autoDraw = True
1639.6576 	EXP 	page: autoDraw = True
1639.6745 	EXP 	page: autoDraw = True
1639.6931 	EXP 	page: autoDraw = True
1639.7089 	EXP 	page: autoDraw = True
1639.7572 	EXP 	page: autoDraw = True
1639.7742 	EXP 	page: autoDraw = True
1639.7910 	EXP 	page: autoDraw = True
1639.8101 	EXP 	page: autoDraw = True
1639.8278 	EXP 	page: autoDraw = True
1639.8739 	EXP 	page: autoDraw = True
1639.8901 	EXP 	page: autoDraw = True
1639.9068 	EXP 	page: autoDraw = True
1639.9246 	EXP 	page: autoDraw = True
1639.9402 	EXP 	page: autoDraw = True
1639.9906 	EXP 	page: autoDraw = True
1640.0073 	EXP 	page: autoDraw = True
1640.0240 	EXP 	page: autoDraw = True
1640.0411 	EXP 	page: autoDraw = True
1640.0581 	EXP 	page: autoDraw = True
1640.1076 	EXP 	page: autoDraw = True
1640.1253 	EXP 	page: autoDraw = True
1640.1424 	EXP 	page: autoDraw = True
1640.1610 	EXP 	page: autoDraw = True
1640.1774 	EXP 	page: autoDraw = True
1640.2245 	EXP 	page: autoDraw = True
1640.2410 	EXP 	page: autoDraw = True
1640.2582 	EXP 	page: autoDraw = True
1640.2757 	EXP 	page: autoDraw = True
1640.2918 	EXP 	page: autoDraw = True
1640.3413 	EXP 	page: autoDraw = True
1640.3584 	EXP 	page: autoDraw = True
1640.3763 	EXP 	page: autoDraw = True
1640.3929 	EXP 	page: autoDraw = True
1640.4096 	EXP 	page: autoDraw = True
1640.4583 	EXP 	page: autoDraw = True
1640.4751 	EXP 	page: autoDraw = True
1640.4918 	EXP 	page: autoDraw = True
1640.5088 	EXP 	page: autoDraw = True
1640.5276 	EXP 	page: autoDraw = True
1640.5921 	EXP 	page: autoDraw = True
1640.6095 	EXP 	page: autoDraw = True
1640.6256 	EXP 	page: autoDraw = True
1640.6440 	EXP 	page: autoDraw = True
1640.7080 	EXP 	page: autoDraw = True
1640.7248 	EXP 	page: autoDraw = True
1640.7410 	EXP 	page: autoDraw = True
1640.7577 	EXP 	page: autoDraw = True
1640.8076 	EXP 	page: autoDraw = True
1640.8248 	EXP 	page: autoDraw = True
1640.8407 	EXP 	page: autoDraw = True
1640.8569 	EXP 	page: autoDraw = True
1640.8734 	EXP 	page: autoDraw = True
1640.9240 	EXP 	page: autoDraw = True
1640.9411 	EXP 	page: autoDraw = True
1640.9575 	EXP 	page: autoDraw = True
1640.9740 	EXP 	page: autoDraw = True
1640.9911 	EXP 	page: autoDraw = True
1641.0409 	EXP 	page: autoDraw = True
1641.0582 	EXP 	page: autoDraw = True
1641.0746 	EXP 	page: autoDraw = True
1641.0915 	EXP 	page: autoDraw = True
1641.1084 	EXP 	page: autoDraw = True
1641.1760 	EXP 	page: autoDraw = True
1641.1928 	EXP 	page: autoDraw = True
1641.2111 	EXP 	page: autoDraw = True
1641.2269 	EXP 	page: autoDraw = True
1641.2751 	EXP 	page: autoDraw = True
1641.2923 	EXP 	page: autoDraw = True
1641.3087 	EXP 	page: autoDraw = True
1641.3249 	EXP 	page: autoDraw = True
1641.3416 	EXP 	page: autoDraw = True
1641.3913 	EXP 	page: autoDraw = True
1641.4085 	EXP 	page: autoDraw = True
1641.4259 	EXP 	page: autoDraw = True
1641.4455 	EXP 	page: autoDraw = True
1641.5030 	EXP 	page: autoDraw = True
1641.5249 	EXP 	page: autoDraw = True
1641.5416 	EXP 	page: autoDraw = True
1641.5611 	EXP 	page: autoDraw = True
1641.5780 	EXP 	page: autoDraw = True
1641.6248 	EXP 	page: autoDraw = True
1641.6418 	EXP 	page: autoDraw = True
1641.6590 	EXP 	page: autoDraw = True
1641.6749 	EXP 	page: autoDraw = True
1641.6908 	EXP 	page: autoDraw = True
1641.7411 	EXP 	page: autoDraw = True
1641.7581 	EXP 	page: autoDraw = True
1641.7745 	EXP 	page: autoDraw = True
1641.7916 	EXP 	page: autoDraw = True
1641.8095 	EXP 	page: autoDraw = True
1641.8754 	EXP 	page: autoDraw = True
1641.8917 	EXP 	page: autoDraw = True
1641.9086 	EXP 	page: autoDraw = True
1641.9244 	EXP 	page: autoDraw = True
1641.9913 	EXP 	page: autoDraw = True
1642.0078 	EXP 	page: autoDraw = True
1642.0240 	EXP 	page: autoDraw = True
1642.0423 	EXP 	page: autoDraw = True
1642.0453 	DATA 	Mouse: Left button down, pos=(491,686)
1642.0911 	EXP 	page: autoDraw = True
1642.0911 	EXP 	stim4: color = '[0.1  0.1  0.25] (rgb)'
1642.1076 	EXP 	page: autoDraw = True
1642.1248 	EXP 	page: autoDraw = True
1642.1399 	EXP 	page: autoDraw = True
1642.1567 	EXP 	page: autoDraw = True
1642.2077 	EXP 	page: autoDraw = True
1642.2085 	DATA 	Mouse:  Left button up, pos=(491,686)
1642.2249 	EXP 	page: autoDraw = True
1642.2418 	EXP 	page: autoDraw = True
1642.2579 	EXP 	page: autoDraw = True
1642.2742 	EXP 	page: autoDraw = True
1642.3424 	EXP 	page: autoDraw = True
1642.3596 	EXP 	page: autoDraw = True
1642.3756 	EXP 	page: autoDraw = True
1642.3937 	EXP 	page: autoDraw = True
1642.4409 	EXP 	page: autoDraw = True
1642.4572 	EXP 	page: autoDraw = True
1642.4740 	EXP 	page: autoDraw = True
1642.4907 	EXP 	page: autoDraw = True
1642.5073 	EXP 	page: autoDraw = True
1642.5754 	EXP 	page: autoDraw = True
1642.5922 	EXP 	page: autoDraw = True
1642.6098 	EXP 	page: autoDraw = True
1642.6286 	EXP 	page: autoDraw = True
1642.6750 	EXP 	page: autoDraw = True
1642.6919 	EXP 	page: autoDraw = True
1642.7088 	EXP 	page: autoDraw = True
1642.7257 	EXP 	page: autoDraw = True
1642.7435 	EXP 	page: autoDraw = True
1642.7915 	EXP 	page: autoDraw = True
1642.8089 	EXP 	page: autoDraw = True
1642.8260 	EXP 	page: autoDraw = True
1642.8419 	EXP 	page: autoDraw = True
1642.8583 	EXP 	page: autoDraw = True
1642.9077 	EXP 	page: autoDraw = True
1642.9249 	EXP 	page: autoDraw = True
1642.9415 	EXP 	page: autoDraw = True
1642.9605 	EXP 	page: autoDraw = True
1642.9774 	EXP 	page: autoDraw = True
1643.0255 	EXP 	page: autoDraw = True
1643.0413 	EXP 	page: autoDraw = True
1643.0573 	EXP 	page: autoDraw = True
1643.0743 	EXP 	page: autoDraw = True
1643.0903 	EXP 	page: autoDraw = True
1643.1407 	EXP 	page: autoDraw = True
1643.1573 	EXP 	page: autoDraw = True
1643.1737 	EXP 	page: autoDraw = True
1643.1911 	EXP 	page: autoDraw = True
1643.2086 	EXP 	page: autoDraw = True
1643.2750 	EXP 	page: autoDraw = True
1643.2919 	EXP 	page: autoDraw = True
1643.3086 	EXP 	page: autoDraw = True
1643.3245 	EXP 	page: autoDraw = True
1643.3914 	EXP 	page: autoDraw = True
1643.4080 	EXP 	page: autoDraw = True
1643.4245 	EXP 	page: autoDraw = True
1643.4429 	EXP 	page: autoDraw = True
1643.5082 	EXP 	page: autoDraw = True
1643.5248 	EXP 	page: autoDraw = True
1643.5430 	EXP 	page: autoDraw = True
1643.5612 	EXP 	page: autoDraw = True
1643.6076 	EXP 	page: autoDraw = True
1643.6247 	EXP 	page: autoDraw = True
1643.6410 	EXP 	page: autoDraw = True
1643.6570 	EXP 	page: autoDraw = True
1643.6741 	EXP 	page: autoDraw = True
1643.7411 	EXP 	page: autoDraw = True
1643.7576 	EXP 	page: autoDraw = True
1643.7739 	EXP 	page: autoDraw = True
1643.7906 	EXP 	page: autoDraw = True
1643.8580 	EXP 	page: autoDraw = True
1643.8588 	DATA 	Mouse: Left button down, pos=(989,683)
1643.8755 	EXP 	page: autoDraw = True
1643.8755 	EXP 	stim2: color = '[0.1  0.1  0.25] (rgb)'
1643.8911 	EXP 	page: autoDraw = True
1643.9076 	EXP 	page: autoDraw = True
1643.9577 	EXP 	page: autoDraw = True
1643.9739 	EXP 	page: autoDraw = True
1643.9905 	EXP 	page: autoDraw = True
1643.9913 	DATA 	Mouse:  Left button up, pos=(989,683)
1644.0082 	EXP 	page: autoDraw = True
1644.0259 	EXP 	page: autoDraw = True
1644.0743 	EXP 	page: autoDraw = True
1644.0913 	EXP 	page: autoDraw = True
1644.1078 	EXP 	page: autoDraw = True
1644.1272 	EXP 	page: autoDraw = True
1644.1902 	EXP 	page: autoDraw = True
1644.2078 	EXP 	page: autoDraw = True
1644.2246 	EXP 	page: autoDraw = True
1644.2417 	EXP 	page: autoDraw = True
1644.2582 	EXP 	page: autoDraw = True
1644.3082 	EXP 	page: autoDraw = True
1644.3254 	EXP 	page: autoDraw = True
1644.3419 	EXP 	page: autoDraw = True
1644.3585 	EXP 	page: autoDraw = True
1644.3747 	EXP 	page: autoDraw = True
1644.4247 	EXP 	page: autoDraw = True
1644.4416 	EXP 	page: autoDraw = True
1644.4586 	EXP 	page: autoDraw = True
1644.4757 	EXP 	page: autoDraw = True
1644.4917 	EXP 	page: autoDraw = True
1644.5408 	EXP 	page: autoDraw = True
1644.5581 	EXP 	page: autoDraw = True
1644.5750 	EXP 	page: autoDraw = True
1644.5935 	EXP 	page: autoDraw = True
1644.6520 	EXP 	page: autoDraw = True
1644.6748 	EXP 	page: autoDraw = True
1644.6918 	EXP 	page: autoDraw = True
1644.7086 	EXP 	page: autoDraw = True
1644.7280 	EXP 	page: autoDraw = True
1644.7748 	EXP 	page: autoDraw = True
1644.7914 	EXP 	page: autoDraw = True
1644.8084 	EXP 	page: autoDraw = True
1644.8263 	EXP 	page: autoDraw = True
1644.8822 	EXP 	page: autoDraw = True
1644.9084 	EXP 	page: autoDraw = True
1644.9277 	EXP 	page: autoDraw = True
1644.9584 	EXP 	page: autoDraw = True
1645.0082 	EXP 	page: autoDraw = True
1645.0253 	EXP 	page: autoDraw = True
1645.0421 	EXP 	page: autoDraw = True
1645.0609 	EXP 	page: autoDraw = True
1645.1213 	EXP 	page: autoDraw = True
1645.1416 	EXP 	page: autoDraw = True
1645.1588 	EXP 	page: autoDraw = True
1645.1752 	EXP 	page: autoDraw = True
1645.1940 	EXP 	page: autoDraw = True
1645.2417 	EXP 	page: autoDraw = True
1645.2588 	EXP 	page: autoDraw = True
1645.2746 	EXP 	page: autoDraw = True
1645.2906 	EXP 	page: autoDraw = True
1645.3072 	EXP 	page: autoDraw = True
1645.3578 	EXP 	page: autoDraw = True
1645.3747 	EXP 	page: autoDraw = True
1645.3917 	EXP 	page: autoDraw = True
1645.4111 	EXP 	page: autoDraw = True
1645.4278 	EXP 	page: autoDraw = True
1645.4743 	EXP 	page: autoDraw = True
1645.4912 	EXP 	page: autoDraw = True
1645.5081 	EXP 	page: autoDraw = True
1645.5283 	EXP 	page: autoDraw = True
1645.5891 	EXP 	page: autoDraw = True
1645.6079 	EXP 	page: autoDraw = True
1645.6253 	EXP 	page: autoDraw = True
1645.6433 	EXP 	page: autoDraw = True
1645.6605 	EXP 	page: autoDraw = True
1645.7081 	EXP 	page: autoDraw = True
1645.7252 	EXP 	page: autoDraw = True
1645.7420 	EXP 	page: autoDraw = True
1645.7597 	EXP 	page: autoDraw = True
1645.7779 	EXP 	page: autoDraw = True
1645.8246 	EXP 	page: autoDraw = True
1645.8415 	EXP 	page: autoDraw = True
1645.8582 	EXP 	page: autoDraw = True
1645.8756 	EXP 	page: autoDraw = True
1645.8947 	EXP 	page: autoDraw = True
1645.9414 	EXP 	page: autoDraw = True
1645.9580 	EXP 	page: autoDraw = True
1645.9760 	EXP 	page: autoDraw = True
1645.9925 	EXP 	page: autoDraw = True
1646.0100 	EXP 	page: autoDraw = True
1646.0749 	EXP 	page: autoDraw = True
1646.0908 	EXP 	page: autoDraw = True
1646.1071 	EXP 	page: autoDraw = True
1646.1250 	EXP 	page: autoDraw = True
1646.1742 	EXP 	page: autoDraw = True
1646.1905 	EXP 	page: autoDraw = True
1646.2071 	EXP 	page: autoDraw = True
1646.2233 	EXP 	page: autoDraw = True
1646.2404 	EXP 	page: autoDraw = True
1646.2908 	EXP 	page: autoDraw = True
1646.3076 	EXP 	page: autoDraw = True
1646.3242 	EXP 	page: autoDraw = True
1646.3406 	EXP 	page: autoDraw = True
1646.3586 	EXP 	page: autoDraw = True
1646.4070 	EXP 	page: autoDraw = True
1646.4244 	EXP 	page: autoDraw = True
1646.4410 	EXP 	page: autoDraw = True
1646.4577 	EXP 	page: autoDraw = True
1646.4744 	EXP 	page: autoDraw = True
1646.5414 	EXP 	page: autoDraw = True
1646.5579 	EXP 	page: autoDraw = True
1646.5754 	EXP 	page: autoDraw = True
1646.5938 	EXP 	page: autoDraw = True
1646.6409 	EXP 	page: autoDraw = True
1646.6573 	EXP 	page: autoDraw = True
1646.6742 	EXP 	page: autoDraw = True
1646.6909 	EXP 	page: autoDraw = True
1646.7074 	EXP 	page: autoDraw = True
1646.7582 	EXP 	page: autoDraw = True
1646.7751 	EXP 	page: autoDraw = True
1646.7915 	EXP 	page: autoDraw = True
1646.8116 	EXP 	page: autoDraw = True
1646.8282 	EXP 	page: autoDraw = True
1646.8919 	EXP 	page: autoDraw = True
1646.9084 	EXP 	page: autoDraw = True
1646.9286 	EXP 	page: autoDraw = True
1646.9898 	EXP 	page: autoDraw = True
1647.0082 	EXP 	page: autoDraw = True
1647.0248 	EXP 	page: autoDraw = True
1647.0450 	EXP 	page: autoDraw = True
1647.1026 	EXP 	page: autoDraw = True
1647.1248 	EXP 	page: autoDraw = True
1647.1419 	EXP 	page: autoDraw = True
1647.1602 	EXP 	page: autoDraw = True
1647.1766 	EXP 	page: autoDraw = True
1647.2251 	EXP 	page: autoDraw = True
1647.2425 	EXP 	page: autoDraw = True
1647.2589 	EXP 	page: autoDraw = True
1647.2777 	EXP 	page: autoDraw = True
1647.2948 	EXP 	page: autoDraw = True
1647.3409 	EXP 	page: autoDraw = True
1647.3581 	EXP 	page: autoDraw = True
1647.3750 	EXP 	page: autoDraw = True
1647.3930 	EXP 	page: autoDraw = True
1647.4114 	EXP 	page: autoDraw = True
1647.4753 	EXP 	page: autoDraw = True
1647.4936 	EXP 	page: autoDraw = True
1647.5253 	EXP 	page: autoDraw = True
1647.5748 	EXP 	page: autoDraw = True
1647.5917 	EXP 	page: autoDraw = True
1647.6095 	EXP 	page: autoDraw = True
1647.6258 	EXP 	page: autoDraw = True
1647.6431 	EXP 	page: autoDraw = True
1647.7089 	EXP 	page: autoDraw = True
1647.7270 	EXP 	page: autoDraw = True
1647.7583 	EXP 	page: autoDraw = True
1647.8081 	EXP 	page: autoDraw = True
1647.8257 	EXP 	page: autoDraw = True
1647.8449 	EXP 	page: autoDraw = True
1647.8748 	EXP 	page: autoDraw = True
1647.9419 	EXP 	page: autoDraw = True
1647.9589 	EXP 	page: autoDraw = True
1647.9752 	EXP 	page: autoDraw = True
1647.9927 	EXP 	page: autoDraw = True
1648.0409 	EXP 	page: autoDraw = True
1648.0575 	EXP 	page: autoDraw = True
1648.0738 	EXP 	page: autoDraw = True
1648.0899 	EXP 	page: autoDraw = True
1648.1073 	EXP 	page: autoDraw = True
1648.1577 	EXP 	page: autoDraw = True
1648.1738 	EXP 	page: autoDraw = True
1648.1907 	EXP 	page: autoDraw = True
1648.1920 	DATA 	Mouse: Left button down, pos=(452,206)
1648.2113 	EXP 	page: autoDraw = True
1648.2113 	EXP 	stim6: color = '[0.1  0.1  0.25] (rgb)'
1648.2272 	EXP 	page: autoDraw = True
1648.2737 	EXP 	page: autoDraw = True
1648.2907 	EXP 	page: autoDraw = True
1648.3075 	EXP 	page: autoDraw = True
1648.3246 	EXP 	page: autoDraw = True
1648.3410 	EXP 	page: autoDraw = True
1648.4082 	EXP 	page: autoDraw = True
1648.4091 	DATA 	Mouse:  Left button up, pos=(452,206)
1648.4254 	EXP 	page: autoDraw = True
1648.4444 	EXP 	page: autoDraw = True
1648.5026 	EXP 	page: autoDraw = True
1648.5250 	EXP 	page: autoDraw = True
1648.5436 	EXP 	page: autoDraw = True
1648.5753 	EXP 	page: autoDraw = True
1648.6248 	EXP 	page: autoDraw = True
1648.6427 	EXP 	page: autoDraw = True
1648.6607 	EXP 	page: autoDraw = True
1648.6915 	EXP 	page: autoDraw = True
1648.7589 	EXP 	page: autoDraw = True
1648.7750 	EXP 	page: autoDraw = True
1648.7919 	EXP 	page: autoDraw = True
1648.8103 	EXP 	page: autoDraw = True
1648.8745 	EXP 	page: autoDraw = True
1648.8906 	EXP 	page: autoDraw = True
1648.9072 	EXP 	page: autoDraw = True
1648.9248 	EXP 	page: autoDraw = True
1648.9913 	EXP 	page: autoDraw = True
1649.0077 	EXP 	page: autoDraw = True
1649.0250 	EXP 	page: autoDraw = True
1649.0429 	EXP 	page: autoDraw = True
1649.0908 	EXP 	page: autoDraw = True
1649.1073 	EXP 	page: autoDraw = True
1649.1251 	EXP 	page: autoDraw = True
1649.1434 	EXP 	page: autoDraw = True
1649.1597 	EXP 	page: autoDraw = True
1649.2085 	EXP 	page: autoDraw = True
1649.2256 	EXP 	page: autoDraw = True
1649.2428 	EXP 	page: autoDraw = True
1649.2599 	EXP 	page: autoDraw = True
1649.2777 	EXP 	page: autoDraw = True
1649.3236 	EXP 	page: autoDraw = True
1649.3407 	EXP 	page: autoDraw = True
1649.3575 	EXP 	page: autoDraw = True
1649.3746 	EXP 	page: autoDraw = True
1649.3914 	EXP 	page: autoDraw = True
1649.4587 	EXP 	page: autoDraw = True
1649.4757 	EXP 	page: autoDraw = True
1649.4943 	EXP 	page: autoDraw = True
1649.5501 	EXP 	page: autoDraw = True
1649.5747 	EXP 	page: autoDraw = True
1649.5928 	EXP 	page: autoDraw = True
1649.6110 	EXP 	page: autoDraw = True
1649.6617 	EXP 	page: autoDraw = True
1649.6784 	EXP 	page: autoDraw = True
1649.6956 	EXP 	page: autoDraw = True
1649.7246 	EXP 	page: autoDraw = True
1649.7766 	EXP 	page: autoDraw = True
1649.7932 	EXP 	page: autoDraw = True
1649.8102 	EXP 	page: autoDraw = True
1649.8262 	EXP 	page: autoDraw = True
1649.8430 	EXP 	page: autoDraw = True
1649.9078 	EXP 	page: autoDraw = True
1649.9245 	EXP 	page: autoDraw = True
1649.9407 	EXP 	page: autoDraw = True
1649.9566 	EXP 	page: autoDraw = True
1650.0076 	EXP 	page: autoDraw = True
1650.0244 	EXP 	page: autoDraw = True
1650.0409 	EXP 	page: autoDraw = True
1650.0575 	EXP 	page: autoDraw = True
1650.0751 	EXP 	page: autoDraw = True
1650.1244 	EXP 	page: autoDraw = True
1650.1415 	EXP 	page: autoDraw = True
